#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Awesome Possum (Japan) (En);Awesome Possum (Japan) (En);Mega Drive;Awesome Possum... ...Kicks Dr. Machino's Butt (USA);1993;Tengen;Platform;1;0;;;;;;;;;;;us;GA
Awesome Possum Kicks Dr Machino's Butt! (USA) (Beta 1);Awesome Possum Kicks Dr Machino's Butt! (USA) (Beta 1);Mega Drive;Awesome Possum... ...Kicks Dr. Machino's Butt (USA);1993;Tengen;Platform;1;0;;;;;;;;;;;us;GA
Awesome Possum Kicks Dr Machino's Butt! (USA) (Beta 3);Awesome Possum Kicks Dr Machino's Butt! (USA) (Beta 3);Mega Drive;Awesome Possum... ...Kicks Dr. Machino's Butt (USA);1993;Tengen;Platform;1;0;;;;;;;;;;;us;GA
Awesome Possum Kicks Dr Machino's Butt! (USA) (Beta 2) (1993-07-12);Awesome Possum Kicks Dr Machino's Butt! (USA) (Beta 2) (1993-07-12);Mega Drive;Awesome Possum... ...Kicks Dr. Machino's Butt (USA);1993;Tengen;Platform;1;0;;;;;;;;;;;us;GA
Awesome Possum... ...Kicks Dr. Machino's Butt (USA);Awesome Possum... ...Kicks Dr. Machino's Butt (USA);Mega Drive;;1993;Tengen;Platform;1;0;;;;;;;;;;;us;GA
Aworg (Japan) (SegaNet);Aworg (Japan) (SegaNet);Mega Drive;;1991;SEGA;Platform;1;0;;;;;;;;;;;jp;
Aworg (Japan) (Game no Kanzume Vol. 2);Aworg (Japan) (Game no Kanzume Vol. 2);Mega Drive;Aworg (Japan) (SegaNet);1991;SEGA;Platform;1;0;;;;;;;;;;;jp;
Ayrton Senna's Super Monaco GP II (Japan, Europe) (En,Ja);Ayrton Senna's Super Monaco GP II (Japan, Europe) (En,Ja);Mega Drive;;1992;SEGA;Racing, Driving;1;0;;;;;;;;;;ja,en;us;6
Ayrton Senna's Super Monaco GP II (USA) (En,Ja);Ayrton Senna's Super Monaco GP II (USA) (En,Ja);Mega Drive;Ayrton Senna's Super Monaco GP II (Japan, Europe) (En,Ja);1992;SEGA;Racing, Driving;1;0;;;;;;;;;;ja,en;us;6
Ayrton Senna's Super Monaco GP II (USA) (Beta);Ayrton Senna's Super Monaco GP II (USA) (Beta);Mega Drive;Ayrton Senna's Super Monaco GP II (Japan, Europe) (En,Ja);1992;SEGA;Racing, Driving;1;0;;;;;;;;;;ja,en;us;6
B.O.B. (USA, Europe) (Beta);B.O.B. (USA, Europe) (Beta);Mega Drive;B.O.B. (USA, Europe);1993;Gray Matter;Fighting;1;0;;;;;;;;;;;eu,us;ForceMega02
B.O.B. (USA, Europe);B.O.B. (USA, Europe);Mega Drive;;1993;Gray Matter;Fighting;1;0;;;;;;;;;;;eu,us;ForceMega02
Baby Boom (USA) (Proto) (1994-08-11);Baby Boom (USA) (Proto) (1994-08-11);Mega Drive;;2008;Foley;Action;1;0;;;;;;;;;;;us;
Baby Boom (USA) (Proto) (1994-06-06);Baby Boom (USA) (Proto) (1994-06-06);Mega Drive;Baby Boom (USA) (Proto) (1994-08-11);2008;Foley;Action;1;0;;;;;;;;;;;us;
Baby Boom (USA) (Proto) (1994-06-03);Baby Boom (USA) (Proto) (1994-06-03);Mega Drive;Baby Boom (USA) (Proto) (1994-08-11);2008;Foley;Action;1;0;;;;;;;;;;;us;
Baby's Day Out (USA) (Proto 2);Baby's Day Out (USA) (Proto 2);Mega Drive;;1994;Designer Software;Platform;1;0;;;;;;;;;;;us;
Baby's Day Out (USA) (Proto 1);Baby's Day Out (USA) (Proto 1);Mega Drive;Baby's Day Out (USA) (Proto 2);1994;Designer Software;Platform;1;0;;;;;;;;;;;us;
Back to the Future Part III (Europe);Back to the Future Part III (Europe);Mega Drive;;1991;Probe Software;Adventure;1;0;;;;;;;;;;;eu,us;pro_UK_07
Back to the Future Part III (USA);Back to the Future Part III (USA);Mega Drive;Back to the Future Part III (Europe);1991;Probe Software;Adventure;1;0;;;;;;;;;;;eu,us;pro_UK_07
Bad Omen (Japan, Korea) (En);Bad Omen (Japan, Korea) (En);Mega Drive;Devilish - The Next Possession (USA);1992;Genki;Various;1-2;0;;;;;;;;;;;jp,kr;
Bahamut Senki (Japan);Bahamut Senki (Japan);Mega Drive;;1991;SEGA;Strategy;1-4;0;;;;;;;;;;;jp;A
Ball Jacks (Japan, Europe) (En);Ball Jacks (Japan, Europe) (En);Mega Drive;;1993;SEGA;Puzzle;1-2;0;;;;;;;;;;;jp,eu;ForceMega02
Ballz 3D - The Battle of the Ballz (USA, Europe);Ballz 3D - The Battle of the Ballz (USA, Europe);Mega Drive;;1994;Accolade;Fighting;1-2;0;;;;;;;;;;;;13
Ballz 3D - The Battle of the Ballz (USA, Europe) (Beta 2);Ballz 3D - The Battle of the Ballz (USA, Europe) (Beta 2);Mega Drive;Ballz 3D - The Battle of the Ballz (USA, Europe);1994;Accolade;Fighting;1-2;0;;;;;;;;;;;;13
Ballz 3D - The Battle of the Ballz (USA, Europe) (Beta 1);Ballz 3D - The Battle of the Ballz (USA, Europe) (Beta 1);Mega Drive;Ballz 3D - The Battle of the Ballz (USA, Europe);1994;Accolade;Fighting;1-2;0;;;;;;;;;;;;13
Baoxiao Sanguo (Taiwan) (Unl);Baoxiao Sanguo (Taiwan) (Unl);Mega Drive;;;C&E;Role Playing Game;1;0;;;;;;;;;;;tw;
Baoxiao Sanguo (Taiwan) (Unl) (Alt);Baoxiao Sanguo (Taiwan) (Unl) (Alt);Mega Drive;Baoxiao Sanguo (Taiwan) (Unl);;C&E;Role Playing Game;1;0;;;;;;;;;;;tw;
Barbie Super Model (USA) (Beta) (1993-06-30);Barbie Super Model (USA) (Beta) (1993-06-30);Mega Drive;Barbie Super Model (USA);1992;Tahoe;Action;1-2;0;;;;;;;;;;;us;GA
Barbie Super Model (USA);Barbie Super Model (USA);Mega Drive;;1992;Tahoe;Action;1-2;0;;;;;;;;;;;us;GA
Barbie Vacation Adventure (USA) (Proto);Barbie Vacation Adventure (USA) (Proto);Mega Drive;;1994;Software Creations;Various;1-2;0;;;;;;;;;;;us;
Bare Knuckle II (Japan) (Beta);Bare Knuckle II (Japan) (Beta);Mega Drive;Streets of Rage II (Japan, Europe) (En,Ja);1993;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;jp;16
Bare Knuckle III (Japan);Bare Knuckle III (Japan);Mega Drive;Streets of Rage 3 (Europe);1994;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;jp;13
Bare Knuckle III (Japan) (Beta);Bare Knuckle III (Japan) (Beta);Mega Drive;Streets of Rage 3 (Europe);1994;SEGA;Beat'em Up;1-2;0;;;;;;;;;;;jp;13
Barkley Shut Up and Jam 2 (USA);Barkley Shut Up and Jam 2 (USA);Mega Drive;;1995;Accolade;Sports;1-4;0;;;;;;;;;;;us;6
Barkley Shut Up and Jam 2 (USA) (Beta);Barkley Shut Up and Jam 2 (USA) (Beta);Mega Drive;Barkley Shut Up and Jam 2 (USA);1995;Accolade;Sports;1-4;0;;;;;;;;;;;us;6
Barkley Shut Up and Jam! (USA, Europe);Barkley Shut Up and Jam! (USA, Europe);Mega Drive;;1994;Accolade;Sports;1-4;0;;;;;;;;;;;eu,us;GA
Barney's Hide & Seek Game (USA);Barney's Hide & Seek Game (USA);Mega Drive;;1993;Realtime Associates;Platform;1;0;;;;;;;;;;;us;GA
Barney's Hide & Seek Game (USA) (Beta) (1993-09-18);Barney's Hide & Seek Game (USA) (Beta) (1993-09-18);Mega Drive;Barney's Hide & Seek Game (USA);1993;Realtime Associates;Platform;1;0;;;;;;;;;;;us;GA
Bass Masters Classic (USA);Bass Masters Classic (USA);Mega Drive;;1995;Black Pearl Software;Simulation;1;0;;;;;;;;;;;us;6
Bass Masters Classic - Pro Edition (USA);Bass Masters Classic - Pro Edition (USA);Mega Drive;;1996;Black Pearl Software;Hunting and Fishing;1;0;;;;;;;;;;;us;6
Batalha Naval (Brazil) (Mega Drive 4);Batalha Naval (Brazil) (Mega Drive 4);Mega Drive;;2005;Devworks Game Technology;Board game;1;0;;;;;;;;;;pt;br;TI
Batman (Europe);Batman (Europe);Mega Drive;;1990;Sunsoft;Platform;1;0;;;;;;;;;;;eu;
Batman (Japan);Batman (Japan);Mega Drive;Batman (Europe);1990;Sunsoft;Platform;1;0;;;;;;;;;;;eu;
Batman - Revenge of the Joker (USA);Batman - Revenge of the Joker (USA);Mega Drive;;1992;Ringler;Platform;1;0;;;;;;;;;;;us;
Batman Forever (World);Batman Forever (World);Mega Drive;;1995;Iguana Entertainment;Platform;1-2;0;;;;;;;;;;;wor;6
Batman Returns (World);Batman Returns (World);Mega Drive;;1992;Malibu Games;Platform;1;0;;;;;;;;;;;wor;10
Battle Golfer Yui (Japan);Battle Golfer Yui (Japan);Mega Drive;;1991;Santos;Sports;1-2;0;;;;;;;;;;;jp;
Battle Mania (Japan);Battle Mania (Japan);Mega Drive;Trouble Shooter (USA);1991;Tokai Engineering;Shoot'em Up;1;0;;;;;;;;;;;jp;pro_UK_08
Battle Mania (Japan) (Beta) (1991-05-28);Battle Mania (Japan) (Beta) (1991-05-28);Mega Drive;Trouble Shooter (USA);1991;Tokai Engineering;Shoot'em Up;1;0;;;;;;;;;;;jp;pro_UK_08
Battle Mania Daiginjou (Japan, Korea) (Ja);Battle Mania Daiginjou (Japan, Korea) (Ja);Mega Drive;;1993;Vic Tokai;Shoot'em Up;1;0;;;;;;;;;;;jp,kr;
Battle Squadron (USA, Europe);Battle Squadron (USA, Europe);Mega Drive;;1990;Electronic Arts;Shoot'em Up;1-2;0;;;;;;;;;;;us,eu;pro_UK_01
Battle Squadron (USA, Europe) (Rev 1) (Beta) (1991-01-18) (Sega Channel);Battle Squadron (USA, Europe) (Rev 1) (Beta) (1991-01-18) (Sega Channel);Mega Drive;Battle Squadron (USA, Europe);1990;Electronic Arts;Shoot'em Up;1-2;0;;;;;;;;;;;us,eu;pro_UK_01
Battlemaster (USA);Battlemaster (USA);Mega Drive;;1991;Mirrorsoft;Platform;1;0;;;;;;;;;;;us;pro_UK_06
Battletech - A Game of Armored Combat (USA);Battletech - A Game of Armored Combat (USA);Mega Drive;;1994;Extreme Entertainment;Action;1-2;0;;;;;;;;;;;us;GA
Battletoads (World);Battletoads (World);Mega Drive;;1993;Rareware;Beat'em Up;1-2;0;;;;;;;;;;;wor;GA
Battletoads-Double Dragon (USA);Battletoads-Double Dragon (USA);Mega Drive;;1995;Rareware;Beat'em Up;1-2;0;;;;;;;;;;;us;GA
Beast Warriors (Japan);Beast Warriors (Japan);Mega Drive;Beast Wrestler (USA);1991;Riot Games;Fighting;1-2;0;;;;;;;;;;;jp;pro_UK_04
Beast Wrestler (USA);Beast Wrestler (USA);Mega Drive;;1991;Riot Games;Fighting;1-2;0;;;;;;;;;;;us;pro_UK_04
Beast Wrestler (Japan) (Beta) (1991-09-13);Beast Wrestler (Japan) (Beta) (1991-09-13);Mega Drive;Beast Wrestler (USA);1991;Riot Games;Fighting;1-2;0;;;;;;;;;;;us;pro_UK_04
Beastball (Europe) (Proto);Beastball (Europe) (Proto);Mega Drive;;1993;Teque;Sports;1;0;;;;;;;;;;;wor;
Beauty and the Beast - Belle's Quest (USA);Beauty and the Beast - Belle's Quest (USA);Mega Drive;;1993;Software Creations;Platform;1;0;;;;;;;;;;;us;GA
Beauty and the Beast - Roar of the Beast (USA);Beauty and the Beast - Roar of the Beast (USA);Mega Drive;;1993;Sunsoft;Sports;1;0;;;;;;;;;;;us;GA
Beavis and Butt-Head (Europe);Beavis and Butt-Head (Europe);Mega Drive;;1995;Viacom New Media;Platform;1-2;0;;;;;;;;;;;eu,us;13
Beavis and Butt-Head (USA);Beavis and Butt-Head (USA);Mega Drive;Beavis and Butt-Head (Europe);1995;Viacom New Media;Platform;1-2;0;;;;;;;;;;;eu,us;13
Beavis and Butt-Head (USA) (Beta);Beavis and Butt-Head (USA) (Beta);Mega Drive;Beavis and Butt-Head (Europe);1995;Viacom New Media;Platform;1-2;0;;;;;;;;;;;eu,us;13
Beethoven's 2nd - The Quest for Pups (USA) (Proto);Beethoven's 2nd - The Quest for Pups (USA) (Proto);Mega Drive;;;;;;0;;;;;;;;;;;us;
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-03-23);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-03-23);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-04-28);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-04-28);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-04-29);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-04-29);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-06);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-06);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-11);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-11);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-19);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-19);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-17);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-17);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-23);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-23);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-26);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-26);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-30);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-05-30);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-06-02);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-06-02);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-06-10);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-06-10);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-09);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-09);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-16);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-16);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-20);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-07-20);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-01);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-01);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-02);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-02);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-03);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-03);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-05);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-05);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-08);Berenstain Bears' Camping Adventure, The (USA) (Beta) (1994-08-08);Mega Drive;Berenstain Bears' Camping Adventure, The (USA);1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Berenstain Bears' Camping Adventure, The (USA);Berenstain Bears' Camping Adventure, The (USA);Mega Drive;;1994;Realtime Associates;Platform;1-2;0;;;;;;;;;;;us;GA
Best of the Best - Championship Karate (Europe) (Proto);Best of the Best - Championship Karate (Europe) (Proto);Mega Drive;Best of the Best - Championship Karate (USA);1993;Loriciels;Sports;1-2;0;;;;;;;;;;;eu,us;GA
Best of the Best - Championship Karate (USA);Best of the Best - Championship Karate (USA);Mega Drive;;1993;Loriciels;Sports;1-2;0;;;;;;;;;;;eu,us;GA
Beyond Oasis (USA);Beyond Oasis (USA);Mega Drive;Story of Thor, The (Europe);1995;SEGA;Role Playing Game;1;0;;;;;;;;;;;us;KA
Beyond Oasis (USA) (Beta) (1994-11-01);Beyond Oasis (USA) (Beta) (1994-11-01);Mega Drive;Story of Thor, The (Europe);1995;SEGA;Role Playing Game;1;0;;;;;;;;;;;us;KA
Beyond Zero Tolerance (USA) (Proto) (1995-06-23);Beyond Zero Tolerance (USA) (Proto) (1995-06-23);Mega Drive;;;Technopop;Shoot'em Up;1;0;;;;;;;;;;;us;
Bible Adventures (USA) (Unl);Bible Adventures (USA) (Unl);Mega Drive;;1995;Color Dreams;Platform;1;0;;;;;;;;;;;us;
Bil Bolha (Brazil) (Mega Drive 4);Bil Bolha (Brazil) (Mega Drive 4);Mega Drive;;2005;Devworks Game Technology;Puzzle;1;0;;;;;;;;;;pt;br;TI
Bill Walsh College Football (USA, Europe);Bill Walsh College Football (USA, Europe);Mega Drive;;1993;EA Sports;Sports;1-4;0;;;;;;;;;;;eu,us;GA
Bill Walsh College Football 95 (USA);Bill Walsh College Football 95 (USA);Mega Drive;;1994;High Score Productions;Sports;1-4;0;;;;;;;;;;;us;GA
Bill's Tomato Game (USA) (Proto);Bill's Tomato Game (USA) (Proto);Mega Drive;;;Tempest Software;Puzzle;1;0;;;;;;;;;;;us;
Bimini Run (USA);Bimini Run (USA);Mega Drive;;1990;Microsmiths;Racing, Driving;1-2;0;;;;;;;;;;;us;
Bio Hazard Battle (USA, Europe) (Beta 1);Bio Hazard Battle (USA, Europe) (Beta 1);Mega Drive;Bio Hazard Battle (USA, Europe);1992;SEGA;Shoot'em Up;1-2;0;;;;;;;;;;;us,eu;12
Bio Hazard Battle (USA, Europe) (Beta 2) (1992-08-xx);Bio Hazard Battle (USA, Europe) (Beta 2) (1992-08-xx);Mega Drive;Bio Hazard Battle (USA, Europe);1992;SEGA;Shoot'em Up;1-2;0;;;;;;;;;;;us,eu;12
Bio Hazard Battle (USA, Europe);Bio Hazard Battle (USA, Europe);Mega Drive;;1992;SEGA;Shoot'em Up;1-2;0;;;;;;;;;;;us,eu;12
Bishoujo Senshi Sailor Moon (Japan);Bishoujo Senshi Sailor Moon (Japan);Mega Drive;;1994;Arc System Works;Action;1;0;;;;;;;;;;;jp;
Blades of Vengeance (USA, Europe);Blades of Vengeance (USA, Europe);Mega Drive;;1993;Beam Software;Platform;1-2;0;;;;;;;;;;;eu,us;13
Blaster Master 2 (USA);Blaster Master 2 (USA);Mega Drive;;1993;Software Creations;Platform;1;0;;;;;;;;;;;us;ForceMega04
Blaster Master 2 (USA) (Beta);Blaster Master 2 (USA) (Beta);Mega Drive;Blaster Master 2 (USA);1993;Software Creations;Platform;1;0;;;;;;;;;;;us;ForceMega04
Blockout (World);Blockout (World);Mega Drive;;1991;California Dreams;Puzzle;1-2;0;;;;;;;;;;;wor;TI
Bloodshot (Europe) (En,Fr,De,Es);Bloodshot (Europe) (En,Fr,De,Es);Mega Drive;;1994;Domark;Shooter;1-2;0;;;;;;;;;;es,de,fr,en;eu;3
Blue Almanac (Japan);Blue Almanac (Japan);Mega Drive;;1991;Hot-B;Role Playing Game;1;0;;;;;;;;;;;jp;
Body Count (Europe) (En,Fr,De,Es,It);Body Count (Europe) (En,Fr,De,Es,It);Mega Drive;;1994;SEGA;Lightgun Shooter;1-2;0;;;;;;;;;;it,es,de,fr,en;eu;13
Body Count (Europe) (En,Fr,De,Es,It) (Beta);Body Count (Europe) (En,Fr,De,Es,It) (Beta);Mega Drive;Body Count (Europe) (En,Fr,De,Es,It);1994;SEGA;Lightgun Shooter;1-2;0;;;;;;;;;;it,es,de,fr,en;eu;13
Body Count (Brazil) (En);Body Count (Brazil) (En);Mega Drive;Body Count (Europe) (En,Fr,De,Es,It);1994;SEGA;Lightgun Shooter;1-2;0;;;;;;;;;;it,es,de,fr,en;eu;13
Body Count (Brazil) (En) (Beta) (1994-01-27);Body Count (Brazil) (En) (Beta) (1994-01-27);Mega Drive;Body Count (Europe) (En,Fr,De,Es,It);1994;SEGA;Lightgun Shooter;1-2;0;;;;;;;;;;it,es,de,fr,en;eu;13
Body Count (Brazil) (En) (Beta) (1994-02-08);Body Count (Brazil) (En) (Beta) (1994-02-08);Mega Drive;Body Count (Europe) (En,Fr,De,Es,It);1994;SEGA;Lightgun Shooter;1-2;0;;;;;;;;;;it,es,de,fr,en;eu;13
Body Count (Brazil) (En) (Beta) (1994-03-08);Body Count (Brazil) (En) (Beta) (1994-03-08);Mega Drive;Body Count (Europe) (En,Fr,De,Es,It);1994;SEGA;Lightgun Shooter;1-2;0;;;;;;;;;;it,es,de,fr,en;eu;13
Body Count (Brazil) (En) (Beta) (1994-03-03);Body Count (Brazil) (En) (Beta) (1994-03-03);Mega Drive;Body Count (Europe) (En,Fr,De,Es,It);1994;SEGA;Lightgun Shooter;1-2;0;;;;;;;;;;it,es,de,fr,en;eu;13
Bomber (USA) (Sega Gopher);Bomber (USA) (Sega Gopher);Mega Drive;Domine o Territorio (Brazil) (Mega Drive 4);2005;Tectoy;Action;1-2;0;;;;;;;;;;;ru,br;TI
Bomber (Europe) (Sega Reactor);Bomber (Europe) (Sega Reactor);Mega Drive;Domine o Territorio (Brazil) (Mega Drive 4);2005;Tectoy;Action;1-2;0;;;;;;;;;;;ru,br;TI
Bonanza Bros. (USA, Europe, Korea) (En) (Rev B);Bonanza Bros. (USA, Europe, Korea) (En) (Rev B);Mega Drive;;1991;SEGA;Platform;1-2;0;;;;;;;;;;en,fr,de,es,it;jp,eu;6
Bonanza Bros. (Japan, Europe) (En);Bonanza Bros. (Japan, Europe) (En);Mega Drive;Bonanza Bros. (USA, Europe, Korea) (En) (Rev B);1991;SEGA;Platform;1-2;0;;;;;;;;;;en,fr,de,es,it;jp,eu;6
Bonanza Bros. (Japan, Europe) (En) (Rev A);Bonanza Bros. (Japan, Europe) (En) (Rev A);Mega Drive;Bonanza Bros. (USA, Europe, Korea) (En) (Rev B);1991;SEGA;Platform;1-2;0;;;;;;;;;;en,fr,de,es,it;jp,eu;6
Bonkers (USA, Europe);Bonkers (USA, Europe);Mega Drive;;1995;SEGA;Action;1;0;;;;;;;;;;;eu,us;6
Bonkers (USA, Europe) (Beta) (1994-05-03);Bonkers (USA, Europe) (Beta) (1994-05-03);Mega Drive;Bonkers (USA, Europe);1995;SEGA;Action;1;0;;;;;;;;;;;eu,us;6
Bonkers (USA, Europe) (Beta) (1994-03-28);Bonkers (USA, Europe) (Beta) (1994-03-28);Mega Drive;Bonkers (USA, Europe);1995;SEGA;Action;1;0;;;;;;;;;;;eu,us;6
Bonkers (USA, Europe) (Beta) (1994-08-04);Bonkers (USA, Europe) (Beta) (1994-08-04);Mega Drive;Bonkers (USA, Europe);1995;SEGA;Action;1;0;;;;;;;;;;;eu,us;6
Bonkers (USA, Europe) (Beta) (1994-08-25);Bonkers (USA, Europe) (Beta) (1994-08-25);Mega Drive;Bonkers (USA, Europe);1995;SEGA;Action;1;0;;;;;;;;;;;eu,us;6
Bonkers (USA, Europe) (Beta) (1994-08-29);Bonkers (USA, Europe) (Beta) (1994-08-29);Mega Drive;Bonkers (USA, Europe);1995;SEGA;Action;1;0;;;;;;;;;;;eu,us;6
Boogerman - A Pick and Flick Adventure (Europe);Boogerman - A Pick and Flick Adventure (Europe);Mega Drive;;1995;Interplay;Action;1;0;;;;;;;;;;;eu,us;13
Boogerman - A Pick and Flick Adventure (USA);Boogerman - A Pick and Flick Adventure (USA);Mega Drive;Boogerman - A Pick and Flick Adventure (Europe);1995;Interplay;Action;1;0;;;;;;;;;;;eu,us;13
Boogie Woogie Bowling (Japan);Boogie Woogie Bowling (Japan);Mega Drive;Championship Bowling (USA);1993;Soft Machine;Sports;1;0;;;;;;;;;;;jp;ForceMega04
Bottle Taps Race (Europe) (Sega Reactor);Bottle Taps Race (Europe) (Sega Reactor);Mega Drive;Corrida de Tampinhas (Brazil) (Mega Drive 4);;;;;;;;;;;;;;;;;
Bottle Taps Race (USA) (Unl);Bottle Taps Race (USA) (Unl);Mega Drive;Corrida de Tampinhas (Brazil) (Mega Drive 4);;;;;;;;;;;;;;;;;
Boxing Legends of the Ring (USA);Boxing Legends of the Ring (USA);Mega Drive;;1993;Sculptured Software;Sports;1-2;0;;;;;;;;;;;us;13
Bram Stoker's Dracula (Europe);Bram Stoker's Dracula (Europe);Mega Drive;;1993;Sony;Platform;1;0;;;;;;;;;;;eu;
Bram Stoker's Dracula (USA);Bram Stoker's Dracula (USA);Mega Drive;Bram Stoker's Dracula (Europe);1993;Sony;Platform;1;0;;;;;;;;;;;eu;
Breach (USA) (Proto);Breach (USA) (Proto);Mega Drive;;;;;;0;;;;;;;;;;;us;
Brett Hull Hockey 95 (USA);Brett Hull Hockey 95 (USA);Mega Drive;;1994;Radical Entertainment;Sports;1-2;0;;;;;;;;;;;us;6
Brian Lara Cricket (Australia);Brian Lara Cricket (Australia);Mega Drive;Brian Lara Cricket (Europe);1995;Audiogenic Software;Sports;1-4;0;;;;;;;;;;;eu;3
Brian Lara Cricket (Europe);Brian Lara Cricket (Europe);Mega Drive;;1995;Audiogenic Software;Sports;1-4;0;;;;;;;;;;;eu;3
Brian Lara Cricket 96 (Europe);Brian Lara Cricket 96 (Europe);Mega Drive;Brian Lara Cricket 96 (Europe) (Rev 1);1996;Audiogenic Software;Sports;1-4;0;;;;;;;;;;;eu;
