#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
SuperLite 1500 Series - Uno (Japan);SuperLite 1500 Series - Uno (Japan);Playstation;;1999;TOSE;Playing cards;1-2;0;;;;;;;;;;ja;jp;
SuperLite 1500 Series - Wizard's Harmony (Japan);SuperLite 1500 Series - Wizard's Harmony (Japan);Playstation;;2002;Arc System Works;Adventure;1;0;;;;;;;;;;;jp;
SuperLite 1500 Series - Wizard's Harmony 2 (Japan);SuperLite 1500 Series - Wizard's Harmony 2 (Japan);Playstation;;2002;Arc System Works;Adventure;1;0;;;;;;;;;;ja;jp;
SuperLite 1500 Series - Wizard's Harmony R (Japan);SuperLite 1500 Series - Wizard's Harmony R (Japan);Playstation;;1998;Arc System Works;Adventure;1;0;;;;;;;;;;ja;jp;
SuperLite 1500 Series - Yoshimoto Mahjong Club Deluxe (Japan);SuperLite 1500 Series - Yoshimoto Mahjong Club Deluxe (Japan);Playstation;;2000;Psikyo;Asiatic board game;1;0;;;;;;;;;;ja;jp;
SuperLite 3in1 Series - Arcade Classic-shuu (Japan);SuperLite 3in1 Series - Arcade Classic-shuu (Japan);Playstation;;2002;Success;Compilation;1-2;0;;;;;;;;;;ja;jp;
SuperLite 3in1 Series - Board Game-shuu (Japan);SuperLite 3in1 Series - Board Game-shuu (Japan);Playstation;;2002;Success;Compilation;1-4;0;;;;;;;;;;en,ja,fr,de;jp;
SuperLite 3in1 Series - Card Game-shuu (Japan);SuperLite 3in1 Series - Card Game-shuu (Japan);Playstation;;2002;Success;Playing cards;1-2;0;;;;;;;;;;ja;jp;
SuperLite 3in1 Series - Crossword-shuu (Japan);SuperLite 3in1 Series - Crossword-shuu (Japan);Playstation;;2002;Success;Thinking;1;0;;;;;;;;;;ja;jp;
SuperLite 3in1 Series - NumCro-shuu (Japan);SuperLite 3in1 Series - NumCro-shuu (Japan);Playstation;;2002;Success;Puzzle;1;0;;;;;;;;;;;jp;
SuperLite 3in1 Series - Oekaki Puzzle-shuu (Japan);SuperLite 3in1 Series - Oekaki Puzzle-shuu (Japan);Playstation;;2002;Success;Puzzle;1;0;;;;;;;;;;ja;jp;
SuperLite 3in1 Series - Quiz-shuu (Japan);SuperLite 3in1 Series - Quiz-shuu (Japan);Playstation;;2001;Success;Quiz;1-2;0;;;;;;;;;;ja;jp;
SuperLite 3in1 Series - Suudoku-shuu (Japan);SuperLite 3in1 Series - Suudoku-shuu (Japan);Playstation;;2000;Nikoli;Puzzle;1;0;;;;;;;;;;ja;jp;
SuperLite 3in1 Series - Tsuri-shuu (Japan);SuperLite 3in1 Series - Tsuri-shuu (Japan);Playstation;;2001;Success;Fishing;1;0;;;;;;;;;;ja;jp;
SuperLite Gold Series - Minna no Chess (Japan);SuperLite Gold Series - Minna no Chess (Japan);Playstation;;2001;Success;Board game;1-2;0;;;;;;;;;;;jp;
SuperLite Gold Series - Minna no Igo (Japan);SuperLite Gold Series - Minna no Igo (Japan);Playstation;;2001;Success;Asiatic board game;1;0;;;;;;;;;;ja;jp;
SuperLite Gold Series - Minna no Mahjong (Japan);SuperLite Gold Series - Minna no Mahjong (Japan);Playstation;;2001;Success;Asiatic board game;1;0;;;;;;;;;;ja;jp;
SuperLite Gold Series - Minna no Othello (Japan);SuperLite Gold Series - Minna no Othello (Japan);Playstation;;2002;Success;Board game;1-2;0;;;;;;;;;;ja;jp;
SuperLite Gold Series - Minna no Shougi - Chuukyuu-hen (Japan);SuperLite Gold Series - Minna no Shougi - Chuukyuu-hen (Japan);Playstation;;2002;Success;Board game;1-2;0;;;;;;;;;;en,fr,de,ja;jp;
SuperLite Gold Series - Minna no Shougi - Joukyuu-hen (Japan);SuperLite Gold Series - Minna no Shougi - Joukyuu-hen (Japan);Playstation;;2002;Success;Shougi;1-2;0;;;;;;;;;;en,ja,fr,de;jp;
SuperLite Gold Series - Minna no Shougi - Shokyuu-hen (Japan);SuperLite Gold Series - Minna no Shougi - Shokyuu-hen (Japan);Playstation;;2002;Success;Asiatic board game;1-2;0;;;;;;;;;;ja;jp;
SuperLite Gold Series - Otenami Haiken (Japan);SuperLite Gold Series - Otenami Haiken (Japan);Playstation;;2001;Success;Asiatic board game;1-2;0;;;;;;;;;;ja;jp;
SuperLite Gold Series - Wizardry - Llylgamyn Saga (Japan);SuperLite Gold Series - Wizardry - Llylgamyn Saga (Japan);Playstation;;1998;ASCII;Role Playing Game;1;0;;;;;;;;;;en,ja,fr,de;jp;
SuperLite Gold Series - Wizardry - New Age of Llylgamyn (Japan);SuperLite Gold Series - Wizardry - New Age of Llylgamyn (Japan);Playstation;;;;;;;;;;;;;;;;;;
Susume! Kaizoku - Be Pirates! (Japan);Susume! Kaizoku - Be Pirates! (Japan);Playstation;;1999;Artdink;Action;1;0;;;;;;;;;;;;
Susume! Taisen Puzzle-dama (Japan);Susume! Taisen Puzzle-dama (Japan);Playstation;;1998;KCET;Puzzle;1-2;0;;;;;;;;;;ja;jp;
Suzu Monogatari (Japan);Suzu Monogatari (Japan);Playstation;;2000;Capcom;Role Playing Game;1;0;;;;;;;;;;ja;jp;
Suzuki Bakuhatsu (Japan);Suzuki Bakuhatsu (Japan);Playstation;;2000;SOL;Action;1;0;;;;;;;;;;ja;jp;
Sydney 2000 (Japan);Sydney 2000 (Japan);Playstation;;2000;ATD;Sports;1-8;0;;;;;;;;;;;us;
Syphon Filter (Japan);Syphon Filter (Japan);Playstation;;1999;Eidetic;Shooter;1;0;;;;;;;;;;en;us;
T kara Hajimaru Monogatari (Japan);T kara Hajimaru Monogatari (Japan);Playstation;;1998;Jaleco;Adventure;1;0;;;;;;;;;;ja;jp;
TFX - Tactical Fighter eXperiment (Japan);TFX - Tactical Fighter eXperiment (Japan);Playstation;;1996;Digital Images Design / Tomcat System;Action;1;0;;;;;;;;;;ja;jp;
TIZ - Tokyo Insect Zoo (Japan);TIZ - Tokyo Insect Zoo (Japan);Playstation;;1996;General Entertaiment;Adventure;1;0;;;;;;;;;;ja;jp;
TOCA Touring Car Championship (Japan);TOCA Touring Car Championship (Japan);Playstation;;1998;Codemasters;Racing, Driving;1-2;0;;;;;;;;;;;;
TRL - The Rail Loaders (Japan);TRL - The Rail Loaders (Japan);Playstation;;2000;Victor Interactive;Shooter;1-2;0;;;;;;;;;;ja;jp;
TV Animation X - Unmei no Sentaku (Japan);TV Animation X - Unmei no Sentaku (Japan);Playstation;;2002;Taito;Fighting;1-2;0;;;;;;;;;;ja;jp;
Tactical Armor Custom Gasaraki (Japan);Tactical Armor Custom Gasaraki (Japan);Playstation;;2000;Tri-Ace;Action;1;0;;;;;;;;;;ja;jp;
Tactics Ogre - Let Us Cling Together (Japan);Tactics Ogre - Let Us Cling Together (Japan);Playstation;;1998;Quest;Role Playing Game;1;0;;;;;;;;;;;jp;
Tadaima Wakusei Kaitaku-chuu! (Japan);Tadaima Wakusei Kaitaku-chuu! (Japan);Playstation;;1995;Pure Sound;Action;1-2;0;;;;;;;;;;ja;jp;
Taiho Shichau zo - You're Under Arrest (Japan) (Disc 1);Taiho Shichau zo - You're Under Arrest (Japan) (Disc 1);Playstation;;2001;HAMSTER;Adventure;1;0;;;;;;;;;;ja;jp;
Taiho Shichau zo - You're Under Arrest (Japan) (Disc 2);Taiho Shichau zo - You're Under Arrest (Japan) (Disc 2);Playstation;;2001;HAMSTER;Adventure;1;0;;;;;;;;;;ja;jp;
Taiken Bandai Vol. 2 (Japan);Taiken Bandai Vol. 2 (Japan);Playstation;;;;;;0;;;;;;;;;;;jp;
Taiken Bandai! Vol. 1 (Japan);Taiken Bandai! Vol. 1 (Japan);Playstation;;;;;;0;;;;;;;;;;;jp;
Taiketsu Rumiizu! Meruhen Land (Japan);Taiketsu Rumiizu! Meruhen Land (Japan);Playstation;;1996;Octagon Entertainment;Action;1-4;0;;;;;;;;;;ja;jp;
Taikou Risshiden II (Japan) (Rev 1);Taikou Risshiden II (Japan) (Rev 1);Playstation;;1996;Koei;Strategy;1;0;;;;;;;;;;ja;jp;
Taikou Risshiden II (Japan);Taikou Risshiden II (Japan);Playstation;;1996;Koei;Strategy;1;0;;;;;;;;;;ja;jp;
Taikou Risshiden III (Japan) (Rev 1);Taikou Risshiden III (Japan) (Rev 1);Playstation;;1999;Koei;Adventure;1;0;;;;;;;;;;ja;jp;
Taikou Risshiden III (Japan);Taikou Risshiden III (Japan);Playstation;;1999;Koei;Adventure;1;0;;;;;;;;;;ja;jp;
Taikyoku Igo - Heisei Kiin (Japan);Taikyoku Igo - Heisei Kiin (Japan);Playstation;;1997;Gamebank;Asiatic board game;1-2;0;;;;;;;;;;ja;jp;
Taikyoku Igo - Shinzui Gosennin (Japan);Taikyoku Igo - Shinzui Gosennin (Japan);Playstation;;2000;J-Wing;Board game;1-2;0;;;;;;;;;;ja;jp;
Taikyoku Igo - Shinzui Gosennin - Nigou (Japan);Taikyoku Igo - Shinzui Gosennin - Nigou (Japan);Playstation;;2000;J-Wing;Board game;1-2;0;;;;;;;;;;;jp;
Taikyoku Shougi - Kiwame (Japan);Taikyoku Shougi - Kiwame (Japan);Playstation;;1995;Log;Asiatic board game;1-2;0;;;;;;;;;;ja;jp;
Tail Concerto (Japan);Tail Concerto (Japan);Playstation;;1998;CyberConnect2;Adventure;1;0;;;;;;;;;;;us;
Taisen Ren'ai Simulation - Trifers Mahou Gakuen (Japan);Taisen Ren'ai Simulation - Trifers Mahou Gakuen (Japan);Playstation;;2000;ASCII;Adventure;1-2;0;;;;;;;;;;;jp;
Taiyo no Otsuge (Japan);Taiyo no Otsuge (Japan);Playstation;;1999;Progress Software;Simulation;1;0;;;;;;;;;;ja;jp;
Taiyou no Shippo - Wild, Pure, Simple Life (Japan);Taiyou no Shippo - Wild, Pure, Simple Life (Japan);Playstation;;1996;Artdink;Action;1;0;;;;;;;;;;;jp;
Taklamakan - Tonkou Denki (Japan);Taklamakan - Tonkou Denki (Japan);Playstation;;1996;InterServ International;Adventure;1;0;;;;;;;;;;ja;jp;
Tales of Destiny (Japan) (Rev 1);Tales of Destiny (Japan) (Rev 1);Playstation;;1998;Namco;Role Playing Game;1;0;;;;;;;;;;;;
Tales of Destiny (Japan);Tales of Destiny (Japan);Playstation;;1998;Namco;Role Playing Game;1;0;;;;;;;;;;;;
Tales of Eternia (Japan) (Disc 1) (Premium Box);Tales of Eternia (Japan) (Disc 1) (Premium Box);Playstation;;2001;Namco;Role Playing Game;1;0;;;;;;;;;;;jp;
Tales of Eternia (Japan) (Disc 1);Tales of Eternia (Japan) (Disc 1);Playstation;;2001;Namco;Role Playing Game;1;0;;;;;;;;;;;jp;
Tales of Eternia (Japan) (Disc 2) (Premium Box);Tales of Eternia (Japan) (Disc 2) (Premium Box);Playstation;;2001;Namco;Role Playing Game;1;0;;;;;;;;;;;jp;
Tales of Eternia (Japan) (Disc 2);Tales of Eternia (Japan) (Disc 2);Playstation;;2001;Namco;Role Playing Game;1;0;;;;;;;;;;;jp;
Tales of Eternia (Japan) (Disc 3) (Premium Box);Tales of Eternia (Japan) (Disc 3) (Premium Box);Playstation;;2001;Namco;Role Playing Game;1;0;;;;;;;;;;;jp;
Tales of Eternia (Japan) (Disc 3);Tales of Eternia (Japan) (Disc 3);Playstation;;2001;Namco;Role Playing Game;1;0;;;;;;;;;;;jp;
Tales of Fandom Vol. 1 - Cless Version (Japan);Tales of Fandom Vol. 1 - Cless Version (Japan);Playstation;;2002;Namco;Adventure;1-2;0;;;;;;;;;;ja;jp;
Tales of Fandom Vol. 1 - Mint Version (Japan);Tales of Fandom Vol. 1 - Mint Version (Japan);Playstation;;2002;Namco;Adventure;1-2;0;;;;;;;;;;ja;jp;
Tales of Phantasia (Japan);Tales of Phantasia (Japan);Playstation;;2000;Namco;Role Playing Game;1;0;;;;;;;;;;ja;jp;
Tall - Twins Tower (Japan);Tall - Twins Tower (Japan);Playstation;;2000;Techno Soleil.;Puzzle;1-2;0;;;;;;;;;;ja;jp;
Tall Unlimited (Japan) (Major Wave);Tall Unlimited (Japan) (Major Wave);Playstation;;2003;HAMSTER;Puzzle;1;0;;;;;;;;;;;jp;
Tall Unlimited (Japan);Tall Unlimited (Japan);Playstation;;2003;HAMSTER;Puzzle;1;0;;;;;;;;;;;jp;
Tama - Adventurous Ball in Giddy Labyrinth (Japan);Tama - Adventurous Ball in Giddy Labyrinth (Japan);Playstation;;1994;Time Warner Interactive;Puzzle;1;0;;;;;;;;;;ja;jp;
Tamago de Puzzle (Japan);Tamago de Puzzle (Japan);Playstation;;1999;Matrix Software;Puzzle;1-2;0;;;;;;;;;;ja;jp;
Tamamayu Monogatari (Japan) (PlayStation the Best);Tamamayu Monogatari (Japan) (PlayStation the Best);Playstation;;1999;Genki;Role Playing Game;1;0;;;;;;;;;;;jp;
Tamamayu Monogatari (Japan);Tamamayu Monogatari (Japan);Playstation;;1999;Genki;Role Playing Game;1;0;;;;;;;;;;;jp;
Tamamayu Monogatari - Dennou Bijutsukan (Japan);Tamamayu Monogatari - Dennou Bijutsukan (Japan);Playstation;;;;;;0;;;;;;;;;;;jp;
Tanaka Torahiko no Ultra-ryuu Shougi - Ibisha Anaguma-hen (Japan);Tanaka Torahiko no Ultra-ryuu Shougi - Ibisha Anaguma-hen (Japan);Playstation;;1999;Arc System Works;Asiatic board game;1-2;0;;;;;;;;;;ja;jp;
Tanoshii Mahjong (Japan);Tanoshii Mahjong (Japan);Playstation;;1998;;Asiatic board game;1;0;;;;;;;;;;ja;jp;
Tantei Jinguuji Saburou - Early Collection (Japan) (Fukyuuban);Tantei Jinguuji Saburou - Early Collection (Japan) (Fukyuuban);Playstation;;;;;;;;;;;;;;;;;;
Tantei Jinguuji Saburou - Early Collection (Japan);Tantei Jinguuji Saburou - Early Collection (Japan);Playstation;;;;;;;;;;;;;;;;;;
Tantei Jinguuji Saburou - Mikan no Report (Japan) (Fukyuuban);Tantei Jinguuji Saburou - Mikan no Report (Japan) (Fukyuuban);Playstation;;;;;;;;;;;;;;;;;;
Tantei Jinguuji Saburou - Mikan no Report (Japan);Tantei Jinguuji Saburou - Mikan no Report (Japan);Playstation;;;;;;;;;;;;;;;;;;
Tantei Jinguuji Saburou - Tomoshibi ga Kienu Ma ni (Japan) (Fukyuuban);Tantei Jinguuji Saburou - Tomoshibi ga Kienu Ma ni (Japan) (Fukyuuban);Playstation;;;;;;;;;;;;;;;;;;
Tantei Jinguuji Saburou - Tomoshibi ga Kienu Ma ni (Japan);Tantei Jinguuji Saburou - Tomoshibi ga Kienu Ma ni (Japan);Playstation;;1999;Data East;Adventure;1;0;;;;;;;;;;;;
Tantei Jinguuji Saburou - Yume no Owari ni (Japan) (Fukyuuban);Tantei Jinguuji Saburou - Yume no Owari ni (Japan) (Fukyuuban);Playstation;;;;;;;;;;;;;;;;;;
Tantei Jinguuji Saburou - Yume no Owari ni (Japan);Tantei Jinguuji Saburou - Yume no Owari ni (Japan);Playstation;;1998;Media Rings;Adventure;1;0;;;;;;;;;;;;
Taregoro - Tarepanda no Iru Nichijou (Japan);Taregoro - Tarepanda no Iru Nichijou (Japan);Playstation;;2000;Bandai;Simulation;1;0;;;;;;;;;;ja;jp;
Tasogare no Ode (Japan);Tasogare no Ode (Japan);Playstation;;2000;Tonkin House;Role Playing Game;1;0;;;;;;;;;;ja;jp;
Tatsunoko Fight (Japan);Tatsunoko Fight (Japan);Playstation;;2003;Takara;Fighting;1-2;0;;;;;;;;;;ja;jp;
Techno BB (Japan);Techno BB (Japan);Playstation;;2001;Konami;Action;1;0;;;;;;;;;;ja;jp;
Tecmo Super Bowl (Japan);Tecmo Super Bowl (Japan);Playstation;;1996;Tecmo;Sports;1-2;0;;;;;;;;;;en;us;
Teitoku no Ketsudan II (Japan);Teitoku no Ketsudan II (Japan);Playstation;;1998;Koei;Strategy;1-2;0;;;;;;;;;;ja;jp;
Teitoku no Ketsudan III (Japan);Teitoku no Ketsudan III (Japan);Playstation;;1998;Koei;Strategy;1;0;;;;;;;;;;ja;jp;
Teitoku no Ketsudan III with Power-Up Kit (Japan);Teitoku no Ketsudan III with Power-Up Kit (Japan);Playstation;;1998;Koei;Strategy;1;0;;;;;;;;;;ja;jp;
Tekken (Japan) (Rev 1);Tekken (Japan) (Rev 1);Playstation;;1995;Namco;Fighting;1-2;0;;;;;;;;;;en;us;
Tekken (Japan);Tekken (Japan);Playstation;;1995;Namco;Fighting;1-2;0;;;;;;;;;;en;us;
Tekken 2 (Japan) (Rev 1);Tekken 2 (Japan) (Rev 1);Playstation;;1996;Namco;Fighting;1-2;0;;;;;;;;;;en;us;
Tekken 2 (Japan);Tekken 2 (Japan);Playstation;;1996;Namco;Fighting;1-2;0;;;;;;;;;;en;us;
Tekken 3 (Japan) (Rev 1);Tekken 3 (Japan) (Rev 1);Playstation;;1998;Namco;Fighting;1-2;0;;;;;;;;;;;;
Tekken 3 (Japan, Asia);Tekken 3 (Japan, Asia);Playstation;;1998;Namco;Fighting;1-2;0;;;;;;;;;;;;
Tekkyuu - True Pinball (Japan);Tekkyuu - True Pinball (Japan);Playstation;;1996;Digital Illusions;Pinball;1-8;0;;;;;;;;;;;jp;
Ten made Jack - Odoroki Mamenoki Daitoubou!! (Japan);Ten made Jack - Odoroki Mamenoki Daitoubou!! (Japan);Playstation;;2000;Exrays;Action;1;0;;;;;;;;;;ja;jp;
Tenant Wars (Japan);Tenant Wars (Japan);Playstation;;2001;Kindle Imagine Develop;Board game;1-6;0;;;;;;;;;;;jp;
Tenchi Muyou! Toukou Muyou (Japan) (Disc 1);Tenchi Muyou! Toukou Muyou (Japan) (Disc 1);Playstation;;1996;Xing Entertainment;Adventure;1;0;;;;;;;;;;ja;jp;
Tenchi Muyou! Toukou Muyou (Japan) (Disc 2);Tenchi Muyou! Toukou Muyou (Japan) (Disc 2);Playstation;;1996;Xing Entertainment;Adventure;1;0;;;;;;;;;;ja;jp;
Tenchi o Kurau II - Sekiheki no Tatakai (Japan);Tenchi o Kurau II - Sekiheki no Tatakai (Japan);Playstation;;1996;Capcom;Action;1-2;0;;;;;;;;;;ja;jp;
Tenga Seiha (Japan);Tenga Seiha (Japan);Playstation;;1997;Ron;Strategy;1;0;;;;;;;;;;ja;jp;
Tenka Touitsu (Japan) (Rev 1);Tenka Touitsu (Japan) (Rev 1);Playstation;;1999;Unbalance;Strategy;1;0;;;;;;;;;;;jp;
Tenkuu no Escaflowne (Japan);Tenkuu no Escaflowne (Japan);Playstation;;1999;Bandai;Role Playing Game;1;0;;;;;;;;;;ja;jp;
Tenkuu no Restaurant (Japan) (Rev 1);Tenkuu no Restaurant (Japan) (Rev 1);Playstation;;2001;Media Factory;Board game;1-4;0;;;;;;;;;;;;
Tenkuu no Restaurant (Japan);Tenkuu no Restaurant (Japan);Playstation;;2001;Media Factory;Board game;1-4;0;;;;;;;;;;;;
Tenkuu no Restaurant - Hello! Project Ver. (Japan);Tenkuu no Restaurant - Hello! Project Ver. (Japan);Playstation;;2001;Media Factory;Board game;1-4;0;;;;;;;;;;ja;jp;
Tennis Arena (Japan);Tennis Arena (Japan);Playstation;;1998;Smartdog;Sports;1-4;0;;;;;;;;;;en;us;
Tennis no Oujisama (Japan);Tennis no Oujisama (Japan);Playstation;;2002;Winky Soft;Sports;1;0;;;;;;;;;;ja;jp;
Tennis no Oujisama - Sweat & Tears (Japan) (Rev 1);Tennis no Oujisama - Sweat & Tears (Japan) (Rev 1);Playstation;;2003;Tenky;Sports;1;0;;;;;;;;;;ja;jp;
Tennis no Oujisama - Sweat & Tears (Japan);Tennis no Oujisama - Sweat & Tears (Japan);Playstation;;2003;Tenky;Sports;1;0;;;;;;;;;;ja;jp;
Tensen Nyannyan Gekijouban (Japan);Tensen Nyannyan Gekijouban (Japan);Playstation;;1998;Time Point;Mahjong;1;0;;;;;;;;;;ja;jp;
Tenshi Doumei (Japan);Tenshi Doumei (Japan);Playstation;;1998;Technical Group Laboratory;Role Playing Game;1;0;;;;;;;;;;;jp;
Tenshi na Konamaiki (Japan);Tenshi na Konamaiki (Japan);Playstation;;2002;Kamui;Adventure;1;0;;;;;;;;;;ja;jp;
Tentama (Japan);Tentama (Japan);Playstation;;2001;Kindle Imagine Develop;Adventure;1;0;;;;;;;;;;ja;jp;
Test Drive 4 (Japan);Test Drive 4 (Japan);Playstation;;1997;Pitbull Syndicate;Racing, Driving;1-2;0;;;;;;;;;;;us;
Test Drive 5 (Japan);Test Drive 5 (Japan);Playstation;;1998;Pitbull Syndicate;Racing, Driving;1-2;0;;;;;;;;;;en;us;
Test Drive Off-Road 2 (Japan);Test Drive Off-Road 2 (Japan);Playstation;;1998;Accolade;Racing, Driving;1;0;;;;;;;;;;en;us;
Tetris Plus (Japan);Tetris Plus (Japan);Playstation;;1996;Jaleco;Puzzle;1-2;0;;;;;;;;;;en;us;
Tetris X (Japan);Tetris X (Japan);Playstation;;1996;Bullet Proof Software;Puzzle;1-4;0;;;;;;;;;;ja;jp;
Tetris with Card Captor Sakura - Eternal Heart (Japan);Tetris with Card Captor Sakura - Eternal Heart (Japan);Playstation;;2000;Arika;Puzzle;1-2;0;;;;;;;;;;ja;jp;
Tetsudou-ou '96 - Iku ze Okuman Chouja!! (Japan) (Rev 1);Tetsudou-ou '96 - Iku ze Okuman Chouja!! (Japan) (Rev 1);Playstation;;1995;Atlus;Board game;1-4;0;;;;;;;;;;ja;jp;
Tetsudou-ou '96 - Iku ze Okuman Chouja!! (Japan);Tetsudou-ou '96 - Iku ze Okuman Chouja!! (Japan);Playstation;;1995;Atlus;Board game;1-4;0;;;;;;;;;;ja;jp;
Tetsudou-ou 2 - Sekai Seifuku no Yabou!! (Japan);Tetsudou-ou 2 - Sekai Seifuku no Yabou!! (Japan);Playstation;;1997;Earthly Soft;Board game;1-4;0;;;;;;;;;;;jp;
Tetsuya Komuro - Gaball Screen (Japan);Tetsuya Komuro - Gaball Screen (Japan);Playstation;;1996;Antinos Records;Action;1;0;;;;;;;;;;ja;jp;
Tettei Kaiseki - Hisshou Pachi-Slot Doujou - Yamasa & Pioneer (Japan);Tettei Kaiseki - Hisshou Pachi-Slot Doujou - Yamasa & Pioneer (Japan);Playstation;;1998;Kobi Group;Casino;1;0;;;;;;;;;;ja;jp;
That's QT (Japan);That's QT (Japan);Playstation;;2000;Koei;Simulation;1;0;;;;;;;;;;;jp;
Theme Aquarium (Japan);Theme Aquarium (Japan);Playstation;;2002;Bullfrog;Strategy;1;0;;;;;;;;;;ja;jp;
Theme Hospital (Japan);Theme Hospital (Japan);Playstation;;1998;Bullfrog;Simulation;1;0;;;;;;;;;;;;
Theme Park (Japan) (Rev 1);Theme Park (Japan) (Rev 1);Playstation;;1995;Krisalis Software;Simulation;1;0;;;;;;;;;;en;us;
Theme Park (Japan);Theme Park (Japan);Playstation;;1995;Krisalis Software;Simulation;1;0;;;;;;;;;;en;us;
Theme Park World (Japan);Theme Park World (Japan);Playstation;;2001;Climax Fareham;Simulation;1;0;;;;;;;;;;de,fr,en,sv,nl,it,es;;
Thoroughbred Breeder - Sekai Seiha-hen (Japan);Thoroughbred Breeder - Sekai Seiha-hen (Japan);Playstation;;1998;HectorSoft;Simulation;1;0;;;;;;;;;;ja;jp;
Thoroughbred Breeder II Plus (Japan);Thoroughbred Breeder II Plus (Japan);Playstation;;1995;HectorSoft;Simulation;1;0;;;;;;;;;;ja;jp;
Thoroughbred-tachi no Eikan - The Victorious Thoroughbreds (Japan);Thoroughbred-tachi no Eikan - The Victorious Thoroughbreds (Japan);Playstation;;1996;Island Creation;Simulation;1;0;;;;;;;;;;ja;jp;
Thousand Arms (Japan) (Disc 1);Thousand Arms (Japan) (Disc 1);Playstation;;1999;Red Entertainment;Role Playing Game;1;0;;;;;;;;;;en;us;
Thousand Arms (Japan) (Disc 2);Thousand Arms (Japan) (Disc 2);Playstation;;1999;Red Entertainment;Role Playing Game;1;0;;;;;;;;;;en;us;
Thrasher - SK8 (Japan);Thrasher - SK8 (Japan);Playstation;;1999;Z-Axis;Sports;2;0;;;;;;;;;;;jp;
Thunder Force V - Perfect System (Japan);Thunder Force V - Perfect System (Japan);Playstation;;1998;Techno Soft;Shoot'em Up;1;0;;;;;;;;;;;us;
Thunder Storm & Road Blaster (Japan) (Disc 1) (Thunder Storm);Thunder Storm & Road Blaster (Japan) (Disc 1) (Thunder Storm);Playstation;;1995;Ecseco Development;Shooter;1;0;;;;;;;;;;en,ja;jp;
Thunder Storm & Road Blaster (Japan) (Disc 2) (Road Blaster);Thunder Storm & Road Blaster (Japan) (Disc 2) (Road Blaster);Playstation;;1995;Ecseco Development;Shooter;1;0;;;;;;;;;;en,ja;jp;
Thunderhawk II (Japan);Thunderhawk II (Japan);Playstation;;1995;Core Design;Action;1;0;;;;;;;;;;;jp;
Tiger Woods 99 PGA Tour Golf (Japan);Tiger Woods 99 PGA Tour Golf (Japan);Playstation;;1998;Electronic Arts;Sports;1-4;0;;;;;;;;;;es,de,fr,en,sv;eu,us;
Tigershark (Japan);Tigershark (Japan);Playstation;;1997;n-Space;Action;1;0;;;;;;;;;;en;us;
Tilk - Aoi Umi kara Kita Shoujo (Japan);Tilk - Aoi Umi kara Kita Shoujo (Japan);Playstation;;1997;TGL Micro;Role Playing Game;1;0;;;;;;;;;;ja;jp;
Time Bokan Series - Bokan GoGoGo (Japan);Time Bokan Series - Bokan GoGoGo (Japan);Playstation;;2001;Banpresto;Action;1-2;0;;;;;;;;;;ja;jp;
Time Bokan Series - Bokan desu yo (Japan);Time Bokan Series - Bokan desu yo (Japan);Playstation;;1998;Banpresto;Shoot'em Up;1-2;0;;;;;;;;;;;jp;
Time Bokan Series - Bokan to Ippatsu! Doronbow (Japan);Time Bokan Series - Bokan to Ippatsu! Doronbow (Japan);Playstation;;1998;Eleven (Japan);Shoot'em Up;1-2;0;;;;;;;;;;;;
Time Commando (Japan);Time Commando (Japan);Playstation;;1996;Adeline Software;Action;1;0;;;;;;;;;;en;us;
Time Crisis (Japan) (Time Crisis + GunCon);Time Crisis (Japan) (Time Crisis + GunCon);Playstation;;1997;Namco;Lightgun Shooter;1;0;;;;;;;;;;;;
Time Crisis (Japan);Time Crisis (Japan);Playstation;;1997;Namco;Lightgun Shooter;1;0;;;;;;;;;;;;
Time Crisis - Project Titan (Japan);Time Crisis - Project Titan (Japan);Playstation;;2001;Namco;Lightgun Shooter;1;0;;;;;;;;;;en,fr,it;us;
Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 1) (Time Gal);Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 1) (Time Gal);Playstation;;1996;Taito;Adventure;1-2;0;;;;;;;;;;en,ja;jp;
Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 2) (Ninja Hayate);Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 2) (Ninja Hayate);Playstation;;1996;Taito;Adventure;1-2;0;;;;;;;;;;en,ja;jp;
Tiny Bullets (Japan);Tiny Bullets (Japan);Playstation;;2000;Contrail / Kuusou Kagaku;Action;1;0;;;;;;;;;;ja;jp;
ToHeart (Japan) (Disc 1);ToHeart (Japan) (Disc 1);Playstation;;1999;Aqua Plus;Adventure;1;0;;;;;;;;;;ja;jp;
ToHeart (Japan) (Disc 2);ToHeart (Japan) (Disc 2);Playstation;;1999;Aqua Plus;Adventure;1;0;;;;;;;;;;ja;jp;
ToPoLo (Japan);ToPoLo (Japan);Playstation;;1996;FlipFlop;Simulation;1;0;;;;;;;;;;ja;jp;
Toaplan Shooting Battle 1 (Japan);Toaplan Shooting Battle 1 (Japan);Playstation;;1996;Gazelle;Shooter;1-2;0;;;;;;;;;;;jp;
